Id;Label;Age;Pubs
26236516;26236516;0;1
1621024;1621024;0;1
24946764;24946764;27;40
50777300;50777300;0;1
43792168;43792168;0;1
48582211;48582211;21;28
3945090;3945090;0;1
969530;969530;15;17
22846614;22846614;0;1
49658465;49658465;4;9
32177501;32177501;29;36
29659557;29659557;37;75
23843630;23843630;1;3
44279698;44279698;12;5
43826971;43826971;7;3
14999155;14999155;6;11
19181325;19181325;4;3
35329272;35329272;0;1
44135437;44135437;9;7
31223011;31223011;20;33
33415864;33415864;4;5
48059741;48059741;7;18
15870055;15870055;0;1
9508141;9508141;11;6
42046827;42046827;7;5
17313153;17313153;9;4
12619475;12619475;28;127
36808759;36808759;5;6
6280161;6280161;1;2
23217243;23217243;0;1
1500810;1500810;7;3
27756834;27756834;0;1
24013700;24013700;1;3
50199572;50199572;21;20
23296064;23296064;16;17
1710859;1710859;21;15
23516355;23516355;12;7
47288445;47288445;0;1
11584892;11584892;2;4
33084278;33084278;7;4
27229492;27229492;2;2
41210363;41210363;12;4
3920911;3920911;11;12
39959280;39959280;0;1
22382059;22382059;31;22
792365;792365;36;39
9285576;9285576;10;9
51142736;51142736;19;53
2698035;2698035;4;12
12869616;12869616;1;3
42604962;42604962;4;6
27012298;27012298;0;1
13097324;13097324;5;6
33069430;33069430;6;12
50117564;50117564;20;50
37903970;37903970;6;19
6345495;6345495;24;469
12733014;12733014;29;26
39705138;39705138;0;2
17460831;17460831;3;2
8686792;8686792;5;18
26625669;26625669;0;2
17956759;17956759;7;21
32360692;32360692;0;1
17168886;17168886;7;8
27351175;27351175;13;24
22156682;22156682;10;6
50092215;50092215;4;3
42856257;42856257;0;1
10323199;10323199;1;3
45063278;45063278;22;54
3597306;3597306;18;7
43180239;43180239;0;2
26161668;26161668;38;27
9555439;9555439;1;2
23227965;23227965;0;1
22008446;22008446;0;1
2748882;2748882;0;1
6385007;6385007;1;2
42230848;42230848;11;15
9753754;9753754;0;1
9447771;9447771;5;5
32591985;32591985;9;25
42649166;42649166;3;2
47954174;47954174;2;4
4443910;4443910;1;2
472619;472619;3;7
8313728;8313728;12;8
33413867;33413867;3;2
1860618;1860618;0;1
1505537;1505537;30;130
24702457;24702457;25;52
