Source;Target;Weight
3520350;8403152;1
40844595;8403152;1
12969229;8403161;1
26893044;8403161;1
29360908;8403161;2
12169030;8447901;1
49111148;8447901;1
51039109;8447901;1
610641;8458971;1
3942613;8458971;1
4147127;8458971;1
4822312;8458971;1
11854107;8458971;1
15396766;8458971;1
24999141;8458971;1
27790208;8458971;1
28707323;8458971;1
44958261;8458971;1
45723113;8458971;1
50975372;8458971;1
51009352;8458971;1
51251455;8458971;1
376049;8463014;1
13712718;8463014;1
33788660;8463014;1
5790895;8501511;3
6650642;8501511;2
7962624;8501511;1
16549686;8501511;3
16418447;8528373;1
23034905;8528373;1
24635618;8589126;1
18387304;8634446;1
24635618;8634446;1
27954310;8634446;2
47448886;8634446;1
7088909;8636593;1
24635618;8636593;1
27954310;8636593;1
44006947;8636593;1
47140790;8636593;1
50182069;8636593;1
17187372;8668524;2
35542630;8676703;1
11196078;8721786;3
15563742;8721786;1
16730170;8721786;1
24221121;8721786;1
23480274;8830438;1
34655122;8865901;1
36806936;8865901;3
40783716;8865901;1
44041213;8865901;1
49303340;8865901;1
4114573;8948823;1
12169030;9071613;1
23522193;9071613;1
46867825;9071613;1
50686941;9071613;1
51039109;9071613;1
30273838;9124724;1
31536734;9124724;1
30989880;9132361;1
13124145;9174405;1
13273116;9174405;1
19275612;9174405;1
22134735;9174405;1
23344940;9174405;1
36806936;9174405;1
42742229;9174405;3
42766475;9174405;1
47140790;9174405;1
47858434;9174405;1
7962624;9246399;1
12169030;9246399;1
45205245;9246399;1
17550963;9282315;1
51153636;9282315;1
22843837;9417798;1
29345127;9417798;1
36841898;9417800;1
36872315;9417800;1
5759335;9417801;1
23296371;9417801;1
25897693;9570591;1
32687386;9570591;1
49766789;9570591;1
610641;9616519;1
13219561;9616519;1
26662026;9616519;1
30109504;9616519;1
36815453;9616519;1
44078337;9616519;1
5873159;9742813;1
17175279;9752283;1
20130196;9752283;1
51114439;9752283;1
12088021;9785904;3
13692131;9785904;1
16342091;9785904;1
16346357;9785904;1
27756947;9785904;1
29326343;9914129;1
38323466;9914133;1
779669;10029735;1
16020022;10029735;1
23220451;10029735;1
43912302;10029735;1
45323422;10029735;1
35890637;10064371;1
38104122;10098101;2
41061676;10098101;1
13530630;10235083;2
29003178;10251042;1
40046625;10251042;1
13712718;10291689;1
33788660;10291689;1
26274186;10358864;1
51039109;10358864;1
12392841;10361078;1
16697742;10361078;1
26274186;10361078;2
51039109;10361078;1
19307225;10395325;2
23289778;10395325;4
34729982;10395325;1
1208448;10748214;1
6278922;10748214;1
17461436;10748214;1
29125272;10748217;1
12188642;10970945;1
13712718;11080732;1
33788660;11080732;1
35934788;11135234;1
46400893;11135234;2
4927747;11196078;1
8721786;11196078;3
15563742;11196078;1
16100258;11196078;1
16730170;11196078;2
24221121;11196078;1
29715462;11196078;1
33012950;11196078;1
43652652;11196078;1
13712718;11467247;3
12734789;11591556;1
27239385;11591556;1
37020215;11591556;1
1618441;11801949;1
20073701;11801949;1
20378085;11801949;1
29501066;11801949;1
44147876;11801949;1
16633910;11816566;1
43912302;11816566;1
16065243;11844796;1
51330433;11844796;1
4147127;11854107;1
4822312;11854107;1
8458971;11854107;1
44958261;11854107;1
51009352;11854107;1
12392841;11959747;1
33916285;11959747;1
6650642;11960795;1
33283559;11960795;1
36762743;12044639;1
37394110;12044639;1
36697383;12049787;1
7484308;12075101;1
13670368;12075101;1
33188982;12075101;4
33584159;12075101;4
33788660;12075101;1
36331890;12075101;2
45163186;12075101;1
45345469;12075101;1
9785904;12088021;3
16342091;12088021;1
16346357;12088021;1
46599739;12088021;1
20720471;12093333;1
20377987;12108512;1
6279724;12134494;1
41626580;12134494;1
745911;12169030;1
1053906;12169030;1
6647301;12169030;10
7414049;12169030;3
7962624;12169030;2
8447901;12169030;1
9071613;12169030;1
9246399;12169030;1
20435115;12169030;3
21325318;12169030;1
22368353;12169030;2
23522193;12169030;6
25369911;12169030;4
31536734;12169030;1
32762861;12169030;4
35461633;12169030;1
35665306;12169030;11
38295412;12169030;1
40163845;12169030;1
41960278;12169030;2
44949879;12169030;1
45205245;12169030;1
45534835;12169030;1
46867825;12169030;1
47288421;12169030;5
47834260;12169030;1
48530337;12169030;1
48769772;12169030;1
49111148;12169030;1
49804602;12169030;1
51039109;12169030;2
3389506;12188642;4
4689487;12188642;1
7418349;12188642;1
10970945;12188642;1
14792771;12188642;1
27142777;12188642;1
42654418;12188642;1
2968938;12206522;1
3060053;12206522;1
3584327;12206522;2
5790895;12206522;1
14589606;12206522;2
15282793;12206522;1
37318888;12206522;1
39664632;12206522;1
44364887;12206522;1
626828;12240104;1
22122362;12240104;1
47857929;12240104;1
49497855;12240104;1
37623249;12320557;1
15762084;12387727;3
17187372;12387727;9
22172321;12387727;1
23965055;12387727;3
24606429;12387727;2
29969375;12387727;2
30296692;12387727;4
49023259;12387727;4
5873159;12387729;1
6229125;12387729;1
18912812;12387729;1
2901;12392841;5
690950;12392841;1
711605;12392841;1
979453;12392841;2
1845188;12392841;4
3327160;12392841;1
3893002;12392841;3
3991771;12392841;1
5790895;12392841;1
7497322;12392841;1
7962624;12392841;1
10361078;12392841;1
11959747;12392841;1
12587606;12392841;7
13692131;12392841;8
14836673;12392841;2
15479790;12392841;3
16697742;12392841;4
17549069;12392841;3
19002000;12392841;1
19931735;12392841;3
20130196;12392841;6
22332734;12392841;1
24051635;12392841;1
26274186;12392841;1
26386591;12392841;4
28603911;12392841;1
31399309;12392841;2
32496790;12392841;16
33449014;12392841;1
33916285;12392841;8
34404007;12392841;1
34458012;12392841;4
36043628;12392841;1
42024547;12392841;2
42312977;12392841;1
43525845;12392841;2
45368309;12392841;2
50028606;12392841;1
51039109;12392841;4
51114439;12392841;10
18133422;12456857;1
37583750;12456857;1
2901;12587606;1
