Source;Target;Weight
36530654;2438798;1
41776707;2438798;1
44713492;2438798;1
11078926;2459397;1
14099865;2459397;1
23940922;2459397;1
25687480;2459397;1
24597062;2474202;1
38370952;2474202;1
4556558;2493655;1
6354563;2493655;2
11594094;2493655;1
16724279;2493655;1
18271786;2493655;3
20801534;2493655;13
30447149;2493655;3
36536318;2493655;2
48992837;2493655;1
8794180;2516247;1
9182108;2516247;1
11315000;2516247;1
12505210;2516247;4
18162673;2516247;5
9451296;2528874;1
21006217;2528874;1
892636;2666308;1
6610967;2666308;1
35663540;2666308;1
37764614;2666308;1
24258169;2701072;1
10884613;2708713;2
12218554;2708713;1
18027876;2708713;2
49599832;2708713;2
2165430;2710084;3
7447950;2710084;2
18087508;2710084;2
18475174;2710084;2
25501410;2710084;6
42423580;2710084;2
43389764;2710084;3
6101316;2742201;1
6610967;2742201;1
19274051;2742201;1
37764614;2742201;1
38542640;2742201;1
48837433;2742201;1
15441012;2754055;1
17594612;2754055;1
17617877;2754055;1
21825227;2754055;1
23286958;2754055;1
50590555;2754055;1
3976563;2776339;1
12093861;2776339;5
14825159;2776339;1
20471689;2776339;3
50381558;2776339;1
10874631;2782759;1
25546397;2782759;1
43489977;2782759;1
44061655;2782759;1
47048655;2782759;1
11679495;2816137;1
21006217;2816137;1
22240341;2816137;1
39508450;2816137;1
40647193;2816137;1
17283530;2852452;1
34261795;2852452;1
37652820;2852452;1
37990060;2852452;1
246056;2893500;1
880057;2893500;2
2255590;2893500;2
3832510;2893500;2
5855377;2893500;2
6671607;2893500;1
6809933;2893500;1
6884396;2893500;1
7046453;2893500;1
9457601;2893500;1
11560023;2893500;1
11873619;2893500;1
12093861;2893500;2
13191950;2893500;1
13448257;2893500;1
13864204;2893500;1
13864205;2893500;1
25546397;2893500;3
26989895;2893500;1
27081596;2893500;1
27321264;2893500;3
27854432;2893500;2
31012131;2893500;1
33408966;2893500;1
42811948;2893500;1
49725411;2893500;2
51026997;2893500;1
51295640;2893500;1
4789233;2899568;1
8221081;2899568;1
12505210;2899568;1
21657477;2899568;2
22500934;2899568;1
24544783;2899568;1
44561128;2899568;1
50830828;2899568;1
51151499;2899568;5
5818873;2924238;1
6275652;2924238;1
6604442;2924238;1
13568452;2924238;4
16923440;2924238;2
17572111;2924238;1
20851021;2924238;1
25930550;2924238;1
28663960;2924238;1
35952374;2924238;1
39071238;2924238;1
39119126;2924238;1
40160651;2924238;1
44451547;2924238;1
46584436;2924238;1
49771227;2924238;1
50974284;2924238;1
51492274;2924238;1
3362313;2944843;1
4246687;2944843;1
27512920;2944843;1
40844955;2944843;1
13819831;2964188;2
19912905;2964188;1
50088835;2964188;2
1631806;3016767;1
40844955;3016767;1
12531778;3017618;8
23786074;3017618;8
26183449;3017618;2
31226581;3017618;8
35265378;3017618;2
41673704;3017618;8
386506;3030217;1
3586587;3030217;1
3793121;3030217;1
17642086;3030217;1
22443471;3030217;1
22459643;3030217;1
25930553;3030217;1
42704327;3030217;1
44812497;3030217;1
1392589;3087074;1
9016952;3087074;1
9411038;3087074;1
22443471;3087074;1
24482175;3087074;1
25546397;3087074;1
26990108;3087074;1
963273;3113080;1
14344686;3113080;1
15856963;3113080;1
33010232;3113080;1
38625610;3113080;1
44737680;3113080;1
46035716;3113080;1
49599930;3113080;1
25501410;3153443;2
33107080;3153443;1
5073292;3172820;1
9877172;3172820;1
10834833;3172820;1
12075018;3172820;1
19970465;3172820;2
20719566;3172820;1
21720647;3172820;1
22443471;3172820;4
25501410;3172820;5
31982223;3172820;1
32251677;3172820;1
34383665;3172820;1
35239052;3172820;1
41878432;3172820;1
42423580;3172820;2
43389764;3172820;2
43445350;3172820;2
50110605;3172820;2
6809933;3211416;1
25546397;3211416;1
6687543;3241374;1
13255115;3241374;1
25680291;3241374;1
50509071;3241374;1
50942766;3241374;1
701174;3250640;8
4831544;3250640;2
7682884;3250640;5
7781257;3250640;8
8646048;3250640;2
8762171;3250640;1
12929436;3250640;8
14115988;3250640;2
14833721;3250640;1
16756429;3250640;4
23059564;3250640;1
24550941;3250640;9
24981638;3250640;1
25386056;3250640;3
28734465;3250640;6
33197301;3250640;1
37205054;3250640;3
43000174;3250640;3
47716274;3250640;1
48199823;3250640;1
51139559;3250640;2
2165430;3267876;1
12857941;3267876;2
25501410;3267876;1
40844955;3267876;2
12991131;3267900;1
13518626;3267900;1
19912905;3267900;1
27477475;3267900;1
45454301;3267900;1
50088835;3267900;1
5164832;3290476;1
6671607;3290476;2
27726060;3290476;2
35526731;3290476;1
43641790;3290476;1
50825063;3290476;1
8907379;3293691;1
37190796;3293691;1
49599832;3293691;1
5786013;3319619;3
8391415;3319619;5
15917084;3319619;1
17190844;3319619;1
17934727;3319619;1
18002531;3319619;2
26353391;3319619;2
26371559;3319619;7
30532400;3319619;4
33127060;3319619;6
38213743;3319619;2
44809729;3319619;7
47490286;3319619;2
47716274;3319619;7
49490152;3319619;5
13295835;3358552;4
21314596;3358552;1
23940922;3358552;3
26420697;3358552;1
32974416;3358552;1
43509930;3358552;1
43767630;3358552;1
2944843;3362313;1
4246687;3362313;1
27512920;3362313;1
38051497;3362313;1
39913018;3362313;1
40844955;3362313;1
21192475;3369433;1
32732179;3369433;1
33010232;3369433;1
34262530;3369433;1
44040252;3369433;1
45997617;3369433;1
1425938;3378144;4
11067434;3378144;1
12963380;3378144;1
14565079;3378144;2
17822053;3378144;7
19898580;3378144;2
23786074;3378144;4
26744127;3378144;1
28758109;3378144;1
33869217;3378144;3
34200936;3378144;1
37551485;3378144;1
42025442;3378144;1
42495214;3378144;2
48925070;3378144;8
5138122;3397466;1
11067434;3397466;1
12505210;3397466;5
26102076;3397466;1
45339428;3397466;1
48925070;3397466;1
51151499;3397466;4
3586587;3405462;1
6314798;3405462;1
26587785;3405462;1
6354563;3441907;2
9264870;3441907;1
20801534;3441907;2
32776595;3441907;1
51302983;3441907;2
34480271;3445125;1
6610967;3450065;2
18940863;3450065;1
37764614;3450065;2
38232887;3450065;1
38542640;3450065;2
43942360;3450065;1
19149693;3450572;1
20512502;3450572;1
22281969;3450572;1
36569357;3450572;1
48853986;3450572;1
1697119;3456627;1
23786074;3456627;1
33869217;3456627;1
51315669;3456627;5
880057;3456686;1
4193961;3456686;1
4877503;3456686;1
14342904;3456686;2
20731759;3456686;1
37753084;3456686;1
43092871;3456686;1
40746927;3477067;1
47853169;3477067;2
35560027;3534123;1
3893001;3576754;1
5405062;3576754;2
6740069;3576754;1
8231516;3576754;2
14353351;3576754;5
16433747;3576754;2
16736065;3576754;3
19898171;3576754;1
21006217;3576754;6
21131548;3576754;1
21951640;3576754;8
24245023;3576754;2
26385723;3576754;1
26873746;3576754;1
27124960;3576754;1
27979755;3576754;2
33572354;3576754;1
37032968;3576754;1
37765784;3576754;1
39543069;3576754;1
40864221;3576754;1
43188967;3576754;1
44272104;3576754;1
338573;3586587;5
1261729;3586587;3
3030217;3586587;1
3405462;3586587;1
5229945;3586587;6
6314798;3586587;2
6407338;3586587;1
7030970;3586587;2
7493396;3586587;3
9785609;3586587;1
11896094;3586587;1
17236328;3586587;2
18008718;3586587;1
18162673;3586587;2
18267921;3586587;2
21028057;3586587;4
22281969;3586587;1
22459643;3586587;4
23839390;3586587;4
24103201;3586587;2
25930553;3586587;1
26587785;3586587;6
28345203;3586587;1
28954952;3586587;9
29222799;3586587;10
29915596;3586587;6
30608590;3586587;3
31003856;3586587;1
32395018;3586587;1
33239125;3586587;1
34337288;3586587;5
34695451;3586587;2
35873924;3586587;1
37536945;3586587;1
38506293;3586587;4
39537344;3586587;1
39669368;3586587;1
40943322;3586587;1
42704327;3586587;3
43037079;3586587;1
44060464;3586587;1
44812497;3586587;6
45803701;3586587;1
46792455;3586587;1
49594513;3586587;2
50495803;3586587;2
1720234;3590071;1
3904602;3590071;2
9724845;3590071;1
47207948;3590071;2
20801534;3614371;1
9219737;3645884;1
9259686;3645884;2
15229560;3645884;1
15653135;3645884;1
16756429;3645884;1
19440695;3645884;1
24550941;3645884;1
25447446;3645884;1
37205054;3645884;1
37401747;3645884;1
23260266;3647418;1
25546397;3647418;1
26989895;3647418;1
27854432;3647418;1
6610967;3652400;1
18940863;3652400;1
28231778;3652400;1
37764614;3652400;1
1585800;3673812;1
12218554;3673812;1
19109659;3673812;1
44726812;3673812;1
49599832;3673812;1
50088835;3673812;1
14684320;3682786;1
24209558;3682786;1
32605453;3682786;1
32951971;3682786;1
39589310;3682786;1
48277046;3682786;1
1733431;3686311;1
17583861;3686311;1
19232354;3686311;1
31606152;3686311;1
35663540;3686311;1
38965576;3686311;1
43166509;3686311;1
701174;3741358;1
963273;3741358;1
5241677;3741358;1
7682884;3741358;1
7781257;3741358;1
8646048;3741358;1
8762171;3741358;2
10092289;3741358;1
12016460;3741358;7
12929436;3741358;1
14115988;3741358;1
14833721;3741358;2
15410740;3741358;4
16756429;3741358;1
21720647;3741358;6
23651460;3741358;2
