Source;Target;Weight
12576365;1407326;1
12680311;1407326;1
12885888;1407326;1
15219462;1407326;2
15684806;1407326;1
16237006;1407326;1
16727832;1407326;4
16998791;1407326;2
20759050;1407326;1
21620294;1407326;4
25506830;1407326;1
25675856;1407326;3
26175961;1407326;4
26292525;1407326;5
27038278;1407326;4
29440290;1407326;1
30842442;1407326;26
32627100;1407326;4
36437542;1407326;5
37781160;1407326;6
38610175;1407326;1
39000985;1407326;1
40370999;1407326;1
44174709;1407326;14
46019993;1407326;1
47022550;1407326;2
47746258;1407326;12
47923964;1407326;1
47958601;1407326;1
47958656;1407326;1
49804602;1407326;12
49910917;1407326;6
50514123;1407326;4
50962576;1407326;2
51314451;1407326;50
42996937;1408767;1
2947288;1409043;5
3291765;1409043;1
5010167;1409043;16
5126531;1409043;1
6732714;1409043;5
8329513;1409043;2
9908942;1409043;4
11608252;1409043;1
13143356;1409043;6
18124705;1409043;1
19265647;1409043;1
23035333;1409043;2
31209765;1409043;1
31460273;1409043;4
33068748;1409043;1
34858564;1409043;3
39092465;1409043;2
39704019;1409043;5
51264860;1409043;1
51565162;1409043;1
5800591;1422536;1
8356001;1422536;3
11603606;1422536;1
25627788;1422536;1
25735692;1422536;1
31511784;1422536;3
34817204;1422536;3
672110;1423176;2
2968127;1423176;3
2975585;1423176;1
3474352;1423176;2
8541554;1423176;10
10377372;1423176;2
13020740;1423176;1
14525365;1423176;2
16239737;1423176;3
17132669;1423176;1
23406690;1423176;1
25899772;1423176;4
27239385;1423176;4
29144826;1423176;1
31066619;1423176;3
37473041;1423176;1
39123210;1423176;1
41615429;1423176;3
45963281;1423176;3
46979735;1423176;1
48054673;1423176;1
4039554;1425895;2
20533156;1425895;2
26064643;1425895;2
38362368;1425895;1
43436464;1425895;1
44277343;1425895;1
8042154;1425905;3
26064643;1426023;1
8014871;1426040;1
12100688;1426040;1
15971006;1426040;1
23254357;1426040;1
43581697;1426040;1
2397852;1436330;1
6194746;1436330;2
30158317;1436330;1
33108070;1436330;1
37320698;1436330;1
48499630;1436330;1
77442;1450690;1
82274;1450690;1
84675;1450690;1
5431000;1450690;1
15405165;1450690;6
31130137;1450690;5
5641040;1459585;1
21558803;1459585;1
15209387;1466748;4
32691599;1466748;1
19323628;1471966;1
38940899;1471966;1
44300552;1471966;1
1364051;1487246;1
1718322;1487246;1
4649772;1487246;1
6732714;1487246;8
16482101;1487246;1
18124705;1487246;4
18184544;1487246;2
24513976;1487246;1
28020639;1487246;1
31213045;1487246;2
32107676;1487246;1
36044509;1487246;5
37964706;1487246;2
39446613;1487246;1
41343788;1487246;1
41829015;1487246;1
44879853;1487246;1
51565162;1487246;4
7847672;1487705;5
16679037;1487705;1
20507823;1487705;1
44509491;1487705;1
7965926;1507486;1
51494054;1507486;1
4273266;1518575;3
37357795;1518575;3
4024836;1527413;2
30872368;1527413;1
31965547;1527413;2
34046326;1527413;2
43432776;1527413;2
11124148;1529320;4
32159707;1529320;4
39988957;1529320;1
4081205;1534338;2
36044509;1534338;3
38620500;1534338;4
598018;1535769;1
9557261;1535769;1
