Source;Target;Weight
13112915;14929638;6
14600871;14929638;4
18473715;14929638;2
28187182;14929638;1
36030110;14929638;2
38019649;14929638;1
33465457;14949439;1
4649772;14966817;1
24640067;14966817;1
5863880;15019363;1
48243429;15019363;1
21852694;15022798;1
22977241;15022798;2
33827967;15022798;1
36597913;15022798;1
50993866;15022798;1
6788652;15174543;1
7039531;15174543;1
8758659;15174543;2
14099874;15174543;1
36402444;15174543;1
46004250;15174543;1
16537206;15193316;1
21577092;15193316;3
22660016;15193316;1
24575966;15193316;1
26280585;15193316;1
32986714;15193316;1
35461633;15193316;4
35665306;15193316;1
38231440;15193316;1
44669941;15193316;1
45380624;15193316;1
49804602;15193316;1
6307652;15217753;1
10843591;15217753;1
26907065;15217753;1
32104971;15217753;1
34464951;15217753;1
38019649;15217753;1
48407701;15217753;1
17493782;15360471;1
19391288;15360471;1
27341417;15360471;1
40995280;15360471;1
46889353;15360471;1
87304;15405165;1
969535;15405165;1
5431000;15405165;1
10843591;15405165;1
12498238;15405165;1
13100230;15405165;1
18714385;15405165;1
31130137;15405165;2
43564204;15405165;1
44414570;15405165;1
12832681;15445615;2
37607456;15445615;1
17053346;15522659;1
22419579;15522659;1
47401510;15522659;1
9423794;15542924;2
26287660;15542924;1
37736856;15542924;1
38019649;15542924;4
11196078;15563742;1
41906787;15563742;1
6210815;15565627;1
16949651;15565627;1
969535;15573442;1
27300204;15573442;1
47259127;15573442;1
12093333;15615771;1
2391509;15642184;1
10137301;15642184;5
14884926;15642184;3
17835781;15642184;5
20510754;15642184;1
37803051;15642184;1
38362368;15642184;2
40864903;15642184;1
23568907;15644769;1
36276371;15644769;1
7598474;15646529;1
12100688;15646529;1
46602081;15646529;1
46790804;15646529;1
598018;15759311;1
4128208;15759311;1
7504402;15759311;1
10471826;15759747;1
17452215;15759747;1
33326481;15759747;1
38736775;15759747;1
3212044;15836872;1
17105782;15836872;1
31259881;15836872;1
43972767;15979128;1
44327921;15979128;1
45557990;15979128;1
9071613;15997915;1
14128191;15997915;1
7847213;16010940;2
19122405;16010940;3
51085575;16010940;1
779669;16020022;1
8620269;16020022;1
22963313;16020022;1
30980087;16020022;1
33764775;16020022;1
43912302;16020022;1
35321734;16091917;1
40801457;16091917;1
9657725;16182999;1
10843591;16182999;1
11461291;16182999;1
21694735;16182999;1
37273577;16182999;1
38019649;16182999;1
9155250;16316013;4
9358508;16316013;1
20466784;16316013;1
43972767;16316013;1
9557261;16441789;1
12734636;16441789;1
17105782;16441789;2
18124705;16441789;1
24916133;16441789;3
31259881;16441789;2
33112881;16441789;3
35861256;16441789;2
44525350;16441789;1
50246434;16441789;1
51565162;16441789;1
28105102;16468670;1
31040298;16468670;1
32986714;16468670;1
35461633;16468670;4
42761296;16468670;4
20760547;16469381;1
47041330;16469381;1
1285728;16527207;2
4382039;16527207;1
19178325;16527207;6
47041330;16527207;4
49627214;16527207;1
28282359;16533061;1
15193316;16537206;1
22660016;16537206;1
38231440;16537206;1
43204348;16537206;2
49804602;16537206;3
22579401;16549686;1
4842134;16625972;1
7635344;16625972;1
928220;16652969;1
42761298;16652969;1
22130966;16660939;1
26183517;16660939;1
27374049;16660939;3
28472873;16660939;17
40895831;16660939;1
42103349;16660939;1
44993617;16660939;2
48811338;16660939;3
3327157;16730170;1
11078826;16918264;1
23522193;16918264;1
31466272;16918264;1
40783664;16918264;1
6210815;16949651;1
15565627;16949651;1
31040298;16968071;1
32474303;16968071;1
35461633;16968071;1
42761296;16968071;1
35276713;16998791;1
12093333;17003946;2
19620098;17003946;2
39396712;17018462;1
47576898;17018462;1
12093333;17052533;1
15522659;17053346;1
3212044;17105782;1
9557261;17105782;1
12734636;17105782;1
15836872;17105782;1
16441789;17105782;2
18124705;17105782;1
26718769;17105782;1
31259881;17105782;4
35861256;17105782;2
44525350;17105782;1
50246434;17105782;1
13765732;17203457;1
33108070;17203457;1
11497323;17223604;2
297772;17227606;1
6617744;17227606;1
8239199;17227606;1
34918066;17227606;1
4778297;17317841;2
6480333;17317841;1
6647301;17317841;1
51499432;17317841;1
33827967;17351434;1
13238063;17408954;1
21577092;17408954;1
24015095;17408954;1
33196580;17408954;1
43645248;17408954;1
1600218;17452215;3
3159874;17452215;2
10471826;17452215;5
12355852;17452215;1
13794609;17452215;4
15759747;17452215;1
19104480;17452215;1
20006401;17452215;2
22122362;17452215;1
23485335;17452215;1
23916162;17452215;1
24097587;17452215;1
25594480;17452215;6
29211362;17452215;2
31007190;17452215;1
33326481;17452215;5
34186742;17452215;1
35461633;17452215;3
37116603;17452215;1
38231440;17452215;4
38676668;17452215;2
38736775;17452215;1
42103349;17452215;1
42526406;17452215;1
42842598;17452215;1
43204348;17452215;2
47923964;17452215;1
49804602;17452215;5
8645676;17477817;1
23860647;17477817;1
24284991;17477817;1
41041437;17477817;1
15360471;17493782;1
19391288;17493782;1
27341417;17493782;1
40995280;17493782;1
46889353;17493782;1
10988421;17565529;3
18939563;17614638;2
12238123;17655386;1
10173117;17681436;1
7847213;17687800;2
31484037;17687800;1
35386223;17687800;1
7847213;17709220;1
31484037;17709220;1
51085575;17709220;1
1296328;17835781;1
13589104;17835781;3
15642184;17835781;5
19178325;17835781;1
19195734;17835781;6
25360679;17835781;6
28241864;17835781;1
31400609;17835781;8
33326481;17835781;1
42103349;17835781;8
43204348;17835781;1
45138641;17835781;1
47041330;17835781;9
47347399;17835781;1
11110297;17861922;1
18473715;17861922;1
28903312;17861922;1
3642687;17871960;1
14696334;17871960;1
7969033;17901713;2
30797738;17901713;1
30801311;17901713;1
34646023;17901713;1
41041437;17901713;1
13536223;17952058;1
23485335;17952058;1
23916162;17952058;1
43204348;17952058;1
49804602;17952058;1
8014871;17977947;2
28482485;17977947;2
4012920;18044400;1
28328137;18044400;1
28982951;18044400;1
31677267;18044400;1
7969033;18045946;1
31519216;18045946;1
35163026;18045946;1
35603451;18045946;1
18836939;18113215;1
22122362;18113215;1
33326481;18113215;1
1791959;18116337;2
4265816;18116337;1
27237804;18116337;1
28472873;18116337;4
48811338;18116337;4
50502462;18116337;2
25979463;18117183;1
35461633;18117183;1
46889353;18117183;1
16441789;18124705;1
17105782;18124705;1
31259881;18124705;1
35861256;18124705;1
44525350;18124705;1
8637313;18159922;1
34855476;18287996;1
969535;18473715;3
11110297;18473715;1
13112915;18473715;5
14600871;18473715;4
14926442;18473715;1
14929638;18473715;2
17861922;18473715;1
19729073;18473715;1
20757944;18473715;1
28187182;18473715;4
28903312;18473715;1
33874066;18473715;2
34170273;18473715;1
34962938;18473715;1
36030110;18473715;15
38019649;18473715;4
39331732;18473715;1
45753621;18473715;2
46451245;18473715;1
47066331;18473715;3
48084433;18473715;2
12169030;18519235;1
25369911;18519235;1
28975122;18519235;1
7594511;18665402;7
14423923;18665402;1
23045123;18665402;1
27699036;18665402;3
45833557;18665402;3
33465457;18692874;1
43521526;18692874;1
15405165;18714385;1
31130137;18714385;1
4143208;18836939;3
9809510;18836939;1
18113215;18836939;1
22122362;18836939;3
28472873;18836939;2
40895831;18836939;1
41141105;18836939;3
42103349;18836939;3
45866178;18836939;1
48697957;18836939;1
10204755;18883289;1
34170273;18883289;1
48084433;18883289;1
32511540;18883330;1
48084433;18883330;1
11497323;18892175;1
27341417;18892175;1
749127;18939563;1
1023857;18939563;1
11146971;18939563;1
17614638;18939563;2
31561244;19087894;1
6617726;19093609;1
8830438;19093609;1
19109311;19093609;1
29214081;19093609;1
42552060;19093609;1
45953173;19093609;1
11887013;19098157;1
43328035;19098157;4
17452215;19104480;1
43204348;19104480;1
49804602;19104480;1
6617726;19109311;1
8830438;19109311;1
19093609;19109311;1
29214081;19109311;1
42552060;19109311;1
45953173;19109311;1
6557623;19122405;1
7847213;19122405;19
12100688;19122405;1
16010940;19122405;3
20915160;19122405;5
25588388;19122405;1
27770935;19122405;4
30891085;19122405;1
31484037;19122405;2
33642640;19122405;4
34982892;19122405;1
35386223;19122405;3
46268944;19122405;2
48066140;19122405;1
51085575;19122405;7
22371030;19147149;1
26587299;19147149;1
45557989;19173688;1
34452438;19174214;1
47531681;19174214;1
1285728;19178325;3
3159874;19178325;1
4382039;19178325;3
11972142;19178325;1
12112459;19178325;1
16527207;19178325;6
17835781;19178325;1
19195734;19178325;3
24869348;19178325;1
24874482;19178325;1
27980307;19178325;3
29177873;19178325;1
38257079;19178325;1
41290292;19178325;1
41326384;19178325;1
47041330;19178325;18
47347399;19178325;4
49627214;19178325;2
49660852;19178325;1
22188125;19192801;1
33642640;19192801;1
34982892;19192801;1
40659346;19192801;1
43383961;19192801;1
1296328;19195734;1
11972142;19195734;5
17835781;19195734;6
19178325;19195734;3
24869348;19195734;1
24874482;19195734;1
27980307;19195734;1
33326481;19195734;1
42103349;19195734;2
43204348;19195734;1
44970306;19195734;1
47041330;19195734;3
22076760;19236008;1
14061699;19245004;1
29211362;19263249;2
12093333;19307225;1
37447810;19307225;1
7847213;19307792;1
9657725;19307792;1
10843591;19307792;2
11840652;19307792;1
39453798;19307792;2
46268944;19307792;1
6194746;19311742;1
8014871;19311742;1
10365531;19311742;1
12100688;19311742;1
23254357;19311742;1
36230764;19311742;1
43581697;19311742;1
47814375;19311742;1
6371474;19391288;1
12691945;19391288;3
15360471;19391288;1
17493782;19391288;1
21577092;19391288;1
23522193;19391288;1
27341417;19391288;2
27667334;19391288;1
32712961;19391288;1
35461633;19391288;2
40995280;19391288;1
41436222;19391288;1
44316746;19391288;1
46889353;19391288;1
49065650;19391288;1
3099406;19452145;3
5885514;19452145;3
6371474;19452145;1
25642450;19452145;1
31965149;19452145;1
33262379;19452145;1
35461633;19452145;4
39758190;19452145;1
42761296;19452145;4
598018;19517070;1
9557261;19517070;1
11487785;19517070;1
42452854;19517070;1
12093333;19620098;2
17003946;19620098;2
38025762;19622427;1
41805379;19622427;1
709049;19679953;1
35461633;19679953;3
36521394;19679953;1
42761296;19679953;4
4641931;19693802;1
30819069;19693802;4
32511540;19693802;4
31375060;19719196;1
36535296;19719196;1
41041437;19719196;3
18473715;19729073;1
34962938;19729073;1
46451245;19729073;1
48084433;19729073;1
33528496;19774952;1
43328035;19774952;1
43328035;19777657;1
27237804;19794923;1
28472873;19794923;1
43328035;19794923;1
48811338;19794923;1
1010450;19882354;6
7847213;19882354;3
12100688;19882354;6
14485170;19882354;1
25706166;19882354;1
34982892;19882354;1
43383961;19882354;4
17452215;20006401;2
29211362;20006401;2
35461633;20006401;1
38231440;20006401;2
38231440;20060029;1
7445447;20066160;1
29351126;20066160;1
31237542;20066160;1
8014871;20079192;1
22803072;20123127;1
41678860;20123127;1
42996937;20123127;1
45003842;20126766;3
598018;20156323;2
2721613;20156323;2
9557261;20156323;2
1478446;20356823;1
12093333;20356823;4
25632025;20356823;3
30198941;20356823;1
30611292;20356823;3
40994916;20356823;1
7129942;20435115;1
24575966;20435115;1
27341417;20435115;3
37515435;20435115;3
37607456;20435115;2
37750976;20435115;1
9155250;20466784;1
16316013;20466784;1
8014871;20478332;1
43353706;20478332;1
15642184;20510754;1
12093333;20720471;2
37447810;20720471;1
5534462;20751850;1
41041437;20751850;1
18473715;20757944;1
36030110;20757944;1
45753621;20757944;1
1176303;20760547;1
16469381;20760547;1
21831517;20760547;1
47041330;20760547;2
4914576;20859835;1
13675907;20859835;4
14476281;20859835;4
22371030;20859835;6
23945305;20859835;1
26587299;20859835;5
32548567;20859835;1
33072551;20859835;1
37298966;20859835;1
41571458;20859835;4
43658252;20859835;5
6220523;20894082;1
24575966;20894082;1
6557623;20915160;1
7513974;20915160;1
7847213;20915160;9
12100688;20915160;2
19122405;20915160;5
27770935;20915160;8
30891085;20915160;1
33642640;20915160;5
34982892;20915160;2
46602081;20915160;1
48066140;20915160;2
4381090;20915824;1
13704505;20915824;1
31817395;21316128;2
48758272;21316128;1
12093333;21317769;1
24062002;21317769;1
30611292;21317769;1
6647301;21325318;1
12169030;21325318;1
979453;21460748;1
41010788;21460748;1
48811338;21461984;1
7594511;21494166;1
779196;21558751;2
5155657;21558751;1
10095812;21558751;1
44972071;21558751;3
2353618;21577092;1
8208496;21577092;1
8839888;21577092;1
9791853;21577092;1
12691945;21577092;1
13238063;21577092;1
15193316;21577092;3
17408954;21577092;1
19391288;21577092;1
23273658;21577092;1
23522193;21577092;2
23841052;21577092;1
24015095;21577092;1
24575966;21577092;2
26280585;21577092;1
28008628;21577092;1
28208783;21577092;6
30168359;21577092;1
31965149;21577092;5
33141408;21577092;1
33196580;21577092;1
35461633;21577092;4
35665306;21577092;6
43645248;21577092;5
24575966;21645128;1
9657725;21694735;1
10843591;21694735;1
11461291;21694735;1
16182999;21694735;1
37273577;21694735;1
38019649;21694735;1
9657725;21700594;1
10843591;21700594;1
11461291;21700594;1
38019649;21700594;1
9124724;21750793;4
31536734;21750793;4
41596314;21750793;1
1176303;21831517;4
20760547;21831517;1
47041330;21831517;2
47974333;21831517;1
51531983;21831517;2
15022798;21852694;1
22977241;21852694;1
50993866;21852694;1
27374049;21937425;1
28472873;21937425;1
40895831;21937425;1
45866178;21937425;1
19236008;22076760;1
36276371;22076760;1
4143208;22122362;2
17452215;22122362;1
18113215;22122362;1
18836939;22122362;3
28472873;22122362;1
31007190;22122362;1
41141105;22122362;2
42103349;22122362;2
49384891;22122362;1
16660939;22130966;1
28472873;22130966;2
48811338;22130966;2
19192801;22188125;1
33642640;22188125;1
34982892;22188125;1
40659346;22188125;1
43383961;22188125;1
1791959;22195484;2
11516994;22195484;2
12860515;22195484;1
13723858;22195484;1
25794676;22195484;2
30084098;22195484;2
44522359;22195484;2
50502462;22195484;1
3056605;22371030;1
4914576;22371030;1
10590869;22371030;2
13004190;22371030;2
13675907;22371030;5
14476281;22371030;4
19147149;22371030;1
20859835;22371030;6
23945305;22371030;1
26587299;22371030;9
30980088;22371030;1
32548567;22371030;1
33072551;22371030;1
37298966;22371030;1
40241868;22371030;1
41571458;22371030;6
41720858;22371030;1
42031685;22371030;1
43658252;22371030;5
15522659;22419579;1
47401510;22419579;1
27790520;22422173;1
23916162;22473487;1
16549686;22579401;1
15193316;22660016;1
16537206;22660016;1
32164124;22660016;1
37803051;22660016;2
38231440;22660016;1
38362368;22660016;3
49804602;22660016;1
20123127;22803072;1
41678860;22803072;1
42996937;22803072;1
9574144;22856358;5
10843591;22856358;1
11567456;22856358;1
27201749;22856358;5
1964069;22905588;2
30868637;22905588;1
43267666;22937325;2
779669;22963313;1
8620269;22963313;1
16020022;22963313;1
30980087;22963313;1
33764775;22963313;1
43912302;22963313;1
6275844;22977241;1
15022798;22977241;2
21852694;22977241;1
28616048;22977241;1
33759324;22977241;2
33827967;22977241;1
35364950;22977241;2
36597913;22977241;9
37136281;22977241;3
45218754;22977241;1
50993866;22977241;1
7594511;23045123;1
18665402;23045123;1
6822124;23045667;7
14801900;23045667;5
27374049;23045667;11
28472873;23045667;16
40824306;23045667;2
45446379;23045667;6
45883129;23045667;1
48028793;23045667;3
8014871;23121689;1
10038459;23121689;1
43848023;23121689;1
45300596;23121689;1
6194746;23254357;1
8014871;23254357;1
10365531;23254357;1
12100688;23254357;1
19311742;23254357;1
36230764;23254357;1
43581697;23254357;1
47814375;23254357;1
21577092;23273658;1
28008628;23273658;1
35665306;23273658;1
351769;23289778;1
26004909;23351445;1
37675890;23351445;1
48084433;23351445;1
2382511;23465562;1
8294253;23465562;1
10631401;23465562;1
12223530;23465562;1
27341417;23465562;1
28579913;23465562;1
46345556;23465571;1
49616897;23465571;1
13536223;23485335;1
17452215;23485335;1
17952058;23485335;1
23916162;23485335;3
37116603;23485335;1
43204348;23485335;2
49804602;23485335;3
8839888;23522193;1
11078826;23522193;1
12169030;23522193;1
12691945;23522193;1
16918264;23522193;1
19391288;23522193;1
21577092;23522193;2
30168359;23522193;1
31466272;23522193;2
31468947;23522193;1
32762861;23522193;1
33326481;23522193;1
35665306;23522193;1
40783664;23522193;1
47288421;23522193;1
15644769;23568907;1
36276371;23568907;1
42741649;23568907;2
45323422;23568907;2
8658600;23605082;1
35461633;23605082;1
42761296;23605082;1
21577092;23841052;1
28208783;23841052;1
35665306;23841052;1
8645676;23860647;1
17477817;23860647;1
24284991;23860647;1
41041437;23860647;1
459957;23863638;1
29003178;23863638;1
495734;23890225;1
8646925;23890225;1
9516648;23890225;1
44984729;23890225;1
13536223;23916162;1
17452215;23916162;1
17952058;23916162;1
22473487;23916162;1
23485335;23916162;3
37116603;23916162;1
43204348;23916162;12
47923964;23916162;1
49804602;23916162;12
14476281;23945305;1
20859835;23945305;1
22371030;23945305;1
33072551;23945305;1
41571458;23945305;1
43658252;23945305;1
13112915;23976033;2
14600871;23976033;2
13238063;24015095;1
17408954;24015095;1
21577092;24015095;1
33196580;24015095;1
43645248;24015095;1
12093333;24062002;1
12169030;24062002;1
21317769;24062002;1
30611292;24062002;1
32986714;24062002;10
35461633;24062002;10
42761296;24062002;1
17452215;24097587;1
8924600;24099713;2
11525444;24099713;2
3740076;24181624;1
27341417;24181624;4
35591080;24181624;1
37515435;24181624;2
37607456;24181624;5
5088948;24225986;2
12409125;24225986;1
38529012;24225986;1
41041437;24225986;2
8645676;24284991;1
17477817;24284991;1
23860647;24284991;1
41041437;24284991;4
6732749;24513976;1
35548656;24531725;1
6220523;24575966;8
7129942;24575966;1
9791853;24575966;1
15193316;24575966;1
20435115;24575966;1
20894082;24575966;1
21577092;24575966;2
21645128;24575966;1
27341417;24575966;3
29211362;24575966;2
35461633;24575966;1
38022562;24575966;1
44970314;24575966;2
48121852;24575966;1
4649772;24640067;1
14966817;24640067;1
19178325;24869348;1
19195734;24869348;1
47041330;24869348;1
19178325;24874482;1
19195734;24874482;1
47041330;24874482;1
16441789;24916133;3
31213045;24916133;1
33112881;24916133;3
51565162;24916133;1
488820;25225350;1
488844;25225350;1
7969033;25225350;1
8646924;25225350;1
31519216;25225350;1
32556083;25225350;1
35163026;25225350;1
42611150;25225350;1
50472272;25225350;1
17835781;25360679;6
31400609;25360679;2
47041330;25360679;4
12169030;25369911;1
18519235;25369911;1
28975122;25369911;1
33800547;25443214;1
34646023;25455715;1
38881784;25455715;1
41041437;25455715;1
1051796;25483199;5
3379361;25483199;4
7847672;25483199;3
12391891;25483199;5
25546605;25483199;1
46337908;25483199;2
50961064;25483199;2
12368144;25499637;1
13404745;25499637;1
48503861;25499637;1
41936365;25542596;2
1051796;25546605;1
12391891;25546605;1
25483199;25546605;1
612732;25588388;1
7847213;25588388;2
19122405;25588388;1
12355852;25594480;1
13794609;25594480;5
17452215;25594480;6
42526406;25594480;1
42842598;25594480;1
43204348;25594480;1
1478446;25632025;1
12093333;25632025;3
20356823;25632025;3
30198941;25632025;1
30611292;25632025;3
3099406;25642450;1
5885514;25642450;1
19452145;25642450;1
32986714;25642450;1
33262379;25642450;1
35461633;25642450;2
39758190;25642450;1
41136578;25642450;1
42761296;25642450;2
1010450;25706166;1
2479649;25706166;1
7598474;25706166;1
7847213;25706166;8
12100688;25706166;17
14485170;25706166;1
19882354;25706166;1
34982892;25706166;4
43383961;25706166;1
44904659;25706166;1
46602081;25706166;16
1791959;25794676;2
11516994;25794676;2
12860515;25794676;1
13723858;25794676;1
22195484;25794676;2
30084098;25794676;2
44522359;25794676;2
50502462;25794676;1
14750093;25875404;1
3410832;25931002;1
38889827;25931002;1
50724152;25931002;1
18117183;25979463;1
35461633;25979463;4
46889353;25979463;3
2580732;25995175;1
8268010;25995175;1
8379715;25995175;1
34235948;25995175;1
35534987;25995175;1
23351445;26004909;1
37675890;26004909;1
48084433;26004909;1
2660483;26041806;1
6835359;26041806;2
9557261;26041806;1
13246097;26041806;1
28469491;26041806;1
35985668;26041806;1
12100688;26098778;4
34982892;26098778;1
46790804;26098778;1
9574144;26112590;1
26626573;26112590;1
27201749;26112590;1
16660939;26183517;1
27374049;26183517;1
15193316;26280585;1
21577092;26280585;1
35461633;26280585;1
35665306;26280585;1
9423794;26287660;1
15542924;26287660;1
37736856;26287660;1
38019649;26287660;1
44414570;26287660;1
47948193;26287660;1
12093333;26371071;1
37694882;26371071;1
32787573;26394832;1
37607456;26394832;1
43499954;26470492;1
1149569;26503031;1
6647301;26503031;1
37607456;26503031;1
51499432;26503031;1
3056605;26587299;1
4914576;26587299;1
10590869;26587299;2
13004190;26587299;3
13675907;26587299;5
14476281;26587299;3
19147149;26587299;1
20859835;26587299;5
22371030;26587299;9
30980088;26587299;1
32548567;26587299;1
37298966;26587299;1
40241868;26587299;1
41571458;26587299;6
41720858;26587299;1
42031685;26587299;1
43658252;26587299;4
9574144;26626573;1
10843591;26626573;1
26112590;26626573;1
27201749;26626573;2
17105782;26718769;1
31259881;26718769;1
6307652;26907065;1
10843591;26907065;1
15217753;26907065;1
32104971;26907065;1
34464951;26907065;1
38019649;26907065;1
48407701;26907065;1
5437202;26985784;1
6136225;26985784;1
7047261;26985784;1
7088878;26985784;1
13891528;26985784;1
42012841;26985784;1
42562048;26985784;1
48503861;26985784;1
49120002;26985784;1
1964069;26989326;1
29130759;26989326;1
38196826;26989326;1
41864666;26989326;1
51285527;26989326;1
9574144;27201749;6
10843591;27201749;2
11567456;27201749;1
22856358;27201749;5
26112590;27201749;1
26626573;27201749;2
1791959;27237804;1
18116337;27237804;1
19794923;27237804;1
28472873;27237804;2
43328035;27237804;1
48811338;27237804;2
50502462;27237804;1
3743770;27258780;1
969535;27300204;1
15573442;27300204;1
47259127;27300204;1
1149569;27341417;5
3563111;27341417;1
3740076;27341417;10
4778297;27341417;5
6220523;27341417;3
6647301;27341417;10
9595364;27341417;1
10631401;27341417;1
11222493;27341417;2
11497323;27341417;16
11958649;27341417;2
12832681;27341417;1
15360471;27341417;1
17493782;27341417;1
18892175;27341417;1
19391288;27341417;2
20435115;27341417;3
23465562;27341417;1
24181624;27341417;4
24575966;27341417;3
29211362;27341417;1
31206330;27341417;1
35591080;27341417;1
36829968;27341417;3
37515435;27341417;11
37607456;27341417;28
37750976;27341417;1
37773920;27341417;4
40202553;27341417;3
40995280;27341417;1
41936365;27341417;7
42106463;27341417;1
43131812;27341417;1
43204348;27341417;2
44183907;27341417;1
44990825;27341417;3
46345556;27341417;1
46889353;27341417;1
47923964;27341417;2
48121852;27341417;5
49804602;27341417;2
49827539;27341417;4
50878575;27341417;6
51499432;27341417;6
6822124;27374049;1
16660939;27374049;3
21937425;27374049;1
23045667;27374049;11
26183517;27374049;1
28472873;27374049;8
29109623;27374049;2
33262379;27374049;1
40824306;27374049;1
40895831;27374049;2
42103349;27374049;1
44993617;27374049;3
45446379;27374049;2
45866178;27374049;1
8448018;27639999;1
27756947;27639999;1
12691945;27667334;1
19391288;27667334;1
35461633;27667334;1
7594511;27699036;3
18665402;27699036;3
8448018;27756947;1
27639999;27756947;1
6557623;27770935;1
7513974;27770935;1
7847213;27770935;8
12100688;27770935;2
19122405;27770935;4
20915160;27770935;8
30891085;27770935;1
33642640;27770935;5
34982892;27770935;2
46602081;27770935;1
48066140;27770935;2
22422173;27790520;1
7969033;27797291;1
2398006;27810395;2
32762861;27810395;3
43677091;27810395;2
11972142;27980307;1
19178325;27980307;3
19195734;27980307;1
47041330;27980307;3
47347399;27980307;2
31826353;28007960;1
21577092;28008628;1
23273658;28008628;1
35665306;28008628;1
32986714;28091154;1
35461633;28091154;1
41136578;28091154;1
42761296;28091154;1
6897220;28105102;9
16468670;28105102;1
32986714;28105102;2
35461633;28105102;12
38231440;28105102;1
42761296;28105102;1
43731441;28105102;1
45516835;28105102;6
969535;28187182;3
13112915;28187182;5
14600871;28187182;5
14926442;28187182;1
14929638;28187182;1
18473715;28187182;4
36030110;28187182;4
38019649;28187182;3
21577092;28208783;6
23841052;28208783;1
31965149;28208783;3
35461633;28208783;1
35665306;28208783;2
43645248;28208783;2
13589104;28241864;2
17835781;28241864;1
31580372;28241864;1
42103349;28241864;2
47347399;28241864;1
16533061;28282359;1
18044400;28328137;1
28982951;28328137;1
34331431;28468378;2
39988957;28468378;2
2660483;28469491;1
6835359;28469491;1
9557261;28469491;1
13246097;28469491;1
26041806;28469491;1
1791959;28472873;2
2253960;28472873;1
4143208;28472873;2
4265816;28472873;1
6822124;28472873;4
9797792;28472873;1
9809510;28472873;1
14801900;28472873;2
16660939;28472873;17
18116337;28472873;4
18836939;28472873;2
19794923;28472873;1
21937425;28472873;1
22122362;28472873;1
22130966;28472873;2
23045667;28472873;16
27237804;28472873;2
27374049;28472873;8
29363867;28472873;1
40824306;28472873;3
40895831;28472873;12
41141105;28472873;2
42103349;28472873;10
43328035;28472873;1
44993617;28472873;3
45446379;28472873;2
45866178;28472873;6
45883129;28472873;1
47347399;28472873;1
48697957;28472873;1
48811338;28472873;12
48819557;28472873;1
49131445;28472873;2
50502462;28472873;2
8014871;28482485;3
17977947;28482485;2
30802149;28482485;1
12100688;28555855;1
805693;28579913;1
8294253;28579913;2
14055009;28579913;1
23465562;28579913;1
43525927;28579913;1
22977241;28616048;1
37136281;28616048;1
4518146;28635641;1
39988957;28635641;1
30980087;28681194;1
44316819;28681194;1
11110297;28903312;3
17861922;28903312;1
18473715;28903312;1
12169030;28975122;1
18519235;28975122;1
25369911;28975122;1
18044400;28982951;1
28328137;28982951;1
9354408;28992487;1
13364635;28992487;1
459957;29003178;1
4633414;29003178;1
23863638;29003178;1
31955594;29003178;1
27374049;29109623;2
1964069;29130759;1
26989326;29130759;1
38196826;29130759;1
41864666;29130759;1
51285527;29130759;1
6557623;29132348;1
30891085;29132348;1
1964069;29164206;1
19178325;29177873;1
38257079;29177873;1
47041330;29177873;1
6220523;29211362;1
7561968;29211362;1
17452215;29211362;2
19263249;29211362;2
20006401;29211362;2
24575966;29211362;2
27341417;29211362;1
35461633;29211362;1
38022562;29211362;2
38231440;29211362;4
44970314;29211362;1
46345556;29211362;5
48121852;29211362;1
49616897;29211362;1
6617726;29214081;1
8830438;29214081;1
19093609;29214081;1
19109311;29214081;1
42552060;29214081;1
45953173;29214081;1
4649772;29345128;1
8969471;29345128;1
36752911;29345128;1
20066160;29351126;1
28472873;29363867;1
40895831;29363867;1
42103349;29363867;1
45866178;29363867;1
47347399;29363867;1
48638835;29363867;1
11110297;29554109;1
35325665;29554109;1
51272842;29554109;1
43218924;29569366;1
43204348;30031435;1
47923964;30031435;1
49804602;30031435;1
1791959;30084098;6
7665956;30084098;2
7854486;30084098;1
8745592;30084098;1
11516994;30084098;3
12860515;30084098;1
13723858;30084098;1
22195484;30084098;2
25794676;30084098;2
31181459;30084098;1
33072551;30084098;3
40972778;30084098;1
44522359;30084098;2
45096299;30084098;1
48811338;30084098;1
49392368;30084098;1
50502462;30084098;1
45764804;30084102;1
49666483;30084102;1
8839888;30168359;1
21577092;30168359;1
23522193;30168359;1
35665306;30168359;1
1478446;30198941;6
12093333;30198941;4
20356823;30198941;1
25632025;30198941;1
30611292;30198941;11
40994916;30198941;1
9657725;30225958;1
10170758;30225958;1
33440320;30225958;1
3740076;30490622;1
6647301;30490622;1
1478446;30611292;14
2263878;30611292;1
12093333;30611292;13
12942755;30611292;1
20356823;30611292;3
21317769;30611292;1
24062002;30611292;1
25632025;30611292;3
30198941;30611292;11
32594078;30611292;1
34147741;30611292;1
35461633;30611292;1
40994916;30611292;4
42761296;30611292;1
48429558;30611292;1
7969033;30797738;1
17901713;30797738;1
7969033;30801311;1
17901713;30801311;1
34646023;30801311;1
41041437;30801311;1
8014871;30802149;1
28482485;30802149;1
5206860;30803403;1
7969033;30803403;1
34646023;30803403;1
41041437;30803403;1
4641931;30819069;1
19693802;30819069;4
32511540;30819069;4
9026626;30821579;1
9048776;30821579;1
37074412;30821579;2
43581697;30821579;2
1964069;30868637;1
9379907;30868637;1
22905588;30868637;1
31536734;30868637;1
6557623;30891085;2
7847213;30891085;1
12100688;30891085;4
19122405;30891085;1
20915160;30891085;1
